Transaction_ID,Date,Description,Amount,Payment_Method,Category
TXN004618,2025-07-22,UPI CAR WASH,6358.6,Wallet,Other
TXN004619,2025-03-10,SAGAR RATNA ONLINE,1313.86,Credit Card,Food
TXN004620,2025-03-04,Swiggy Bengaluru,602.58,Debit Card,Food
TXN004621,2025-11-28,HACKERRANK PREMIUM,33489.41,Credit Card,Education
TXN004622,2026-05-01,Competition Registration,92833.93,Credit Card,Education
TXN004623,2025-05-14,MARRIAGE GIFT INDIA,5770.79,Wallet,Other
TXN004624,2026-04-24,PlayStation Store,2169.76,Wallet,Entertainment
TXN004625,2025-09-12,UPI SHELL PETROL PUMP,4482.1,Credit Card,Fuel
TXN004626,2026-01-31,POS THEATRE TICKET,1155.59,Net Banking,Entertainment
TXN004627,2025-11-12,POS MONTHLY SALARY,173353.48,Cash,Income
TXN004628,2024-05-03,APOLLO PHARMACY PUNE,477.93,UPI,Healthcare
TXN004629,2025-09-06,AIIMS CONSULTATION,12973.43,UPI,Healthcare
TXN004630,2025-10-15,METRO CARD RECHARGE,1888.2,Debit Card,Travel
TXN004631,2024-05-26,AWS Certification Exam,29083.03,Wallet,Education
TXN004632,2025-05-03,COVID TEST INDIA,4539.43,Debit Card,Healthcare
TXN004633,2024-12-22,SEMESTER FEE INDIA,12817.97,Credit Card,Education
TXN004634,2025-04-23,POS STUDIO APARTMENT RENT,22244.94,Net Banking,Rent
TXN004635,2024-09-21,COMPANY SALARY,84029.1,Net Banking,Income
TXN004636,2025-01-30,REAL ESTATE INVESTMENT PUNE,95681.94,UPI,Investment
TXN004637,2025-01-31,BANK CHARGES #9468,9131.73,Wallet,Other
TXN004638,2024-11-12,Internship Stipend,59406.52,Wallet,Income
TXN004639,2025-09-04,UPI TATA POWER EV CHARGING,982.32,Wallet,Fuel
TXN004640,2024-01-12,CLIENT PAYMENT INDIA,125265.0,UPI,Income
TXN004641,2024-10-22,MUNICIPAL CHARGES,5171.37,Cash,Other
TXN004642,2026-01-14,OFFICE LEASE ONLINE,42056.43,Cash,Rent
TXN004643,2025-06-23,UPI SHELL PETROL PUMP,4334.09,Net Banking,Fuel
TXN004644,2026-02-19,Cheque Deposit,9879.78,Debit Card,Other
TXN004645,2024-05-13,ONEPLUS STORE,22876.27,Debit Card,Shopping
TXN004646,2025-08-23,SWIGGY FOOD DELIVERY ONLINE,892.43,Cash,Food
TXN004647,2024-02-01,POS MAINLAND CHINA,300.81,Debit Card,Food
TXN004648,2024-11-06,Postal Charges,6984.91,UPI,Other
TXN004649,2024-07-01,PHARMEASY ORDER PUNE,2485.53,Net Banking,Healthcare
TXN004650,2024-02-17,UPI HP GAS BOOKING,8397.84,Wallet,Bills
TXN004651,2025-07-23,POS PETROL BUNK,1086.24,Wallet,Fuel
TXN004652,2024-04-27,DTH RECHARGE #5166,6412.31,UPI,Bills
TXN004653,2024-01-06,APOLLO PHARMACY ONLINE,1182.05,Wallet,Healthcare
TXN004654,2024-08-24,COMMERCIAL RENT ONLINE,48003.89,Credit Card,Rent
TXN004655,2025-07-24,TRAVEL INSURANCE INDIA,7617.97,UPI,Travel
TXN004656,2026-04-05,AMAZON PRIME MEMBERSHIP,10584.26,Debit Card,Bills
TXN004657,2025-12-11,SWEET SHOP INDIA,123.95,Cash,Food
TXN004658,2026-03-18,COMMERCIAL VEHICLE FUEL PUNE,1916.63,Credit Card,Fuel
TXN004659,2025-01-15,CHAI ONLINE,1431.61,Credit Card,Food
TXN004660,2025-01-15,DOSA IDLI #2768,479.49,Wallet,Food
TXN004661,2026-03-24,UPI TAX SAVING MUTUAL FUND,32608.02,Debit Card,Investment
TXN004662,2024-05-28,POS FORTIS HOSPITAL,6035.31,Net Banking,Healthcare
TXN004663,2024-11-13,UPI TAX REFUND,53219.74,Cash,Income
TXN004664,2025-12-28,KARAOKE NIGHT INDIA,3325.04,Cash,Entertainment
TXN004665,2024-08-31,STARBUCKS ONLINE,601.65,Cash,Food
TXN004666,2024-04-10,Other Transaction,2106.53,Cash,Other
TXN004667,2026-04-02,MICROSOFT 365 SUBSCRIPTION ONLINE,8474.26,Net Banking,Bills
TXN004668,2024-04-03,MEESHO INDIA,23031.35,Net Banking,Shopping
TXN004669,2025-08-22,PETROL REFILL PUNE,1475.46,Wallet,Fuel
TXN004670,2025-03-31,PLAYSTATION STORE ONLINE,4882.45,Cash,Entertainment
TXN004671,2024-10-19,HEALTH CHECKUP ONLINE,14446.55,UPI,Healthcare
TXN004672,2025-12-02,HOME CENTRE,16613.82,Net Banking,Shopping
TXN004673,2024-02-05,UPI ONLINE COURSE PURCHASE,69087.33,Credit Card,Education
TXN004674,2024-05-02,UPI CHAT,308.49,Cash,Food
TXN004675,2024-07-31,ZOMATO FOOD DELIVERY,245.27,Credit Card,Food
TXN004676,2025-08-26,HOME CENTRE ONLINE,12338.73,UPI,Shopping
TXN004677,2024-03-07,HOUSE MAINTENANCE PUNE,3656.72,Net Banking,Bills
TXN004678,2025-04-22,PRESCRIPTION MEDICINES INDIA,4915.66,Cash,Healthcare
TXN004679,2024-01-28,AMUSEMENT PARK INDIA,4786.44,Debit Card,Entertainment
TXN004680,2025-04-18,UPI BLOOD TEST,3738.72,Debit Card,Healthcare
TXN004681,2026-03-27,UTILITY BILL PAYMENT ONLINE,389.15,Wallet,Bills
TXN004682,2024-12-09,SHARE MARKET INVESTMENT ONLINE,87931.78,Cash,Investment
TXN004683,2026-03-22,Mumbai Metro,3800.33,Net Banking,Travel
TXN004684,2025-04-30,BSNL RECHARGE #9461,946.18,Debit Card,Bills
TXN004685,2024-07-30,SKIN SPECIALIST #9937,12858.52,Net Banking,Healthcare
TXN004686,2024-11-16,UPI PNG GAS BILL,8869.58,UPI,Bills
TXN004687,2025-12-30,UPI PSYCHOLOGIST SESSION,4873.02,Credit Card,Healthcare
TXN004688,2024-10-11,POS SUPERMARKET SHOPPING,6145.76,Wallet,Shopping
TXN004689,2024-06-04,ARCADE GAMES #9406,616.91,Debit Card,Entertainment
TXN004690,2026-02-13,Bitcoin Investment,196851.26,Debit Card,Investment
TXN004691,2025-08-06,CHATGPT PLUS SUBSCRIPTION ONLINE,11201.07,Wallet,Bills
TXN004692,2026-03-10,UPI ORTHOPEDIC CONSULTATION,7022.84,Wallet,Healthcare
TXN004693,2024-08-29,CODING BLOCKS COURSE #4888,31749.81,UPI,Education
TXN004694,2025-09-17,UPI MAX FASHION,5189.52,Wallet,Shopping
TXN004695,2025-06-27,UPI BSNL RECHARGE,8438.31,Cash,Bills
TXN004696,2025-11-02,IKEA INDIA INDIA,3503.7,Net Banking,Shopping
TXN004697,2024-01-12,PARKING SPACE RENT,40253.02,UPI,Rent
TXN004698,2025-07-02,HIGHWAY TOLL,1104.65,Debit Card,Travel
TXN004699,2024-02-19,FAASOS INDIA,258.14,Wallet,Food
TXN004700,2024-07-11,GARDENING SERVICE ONLINE,2812.67,Net Banking,Other
TXN004701,2025-01-22,HYDERABAD METRO,217.07,Wallet,Travel
TXN004702,2026-05-30,UPI TRANSFER,3825.48,Credit Card,Other
TXN004703,2025-09-19,POS MONTHLY SALARY,121577.03,Debit Card,Income
TXN004704,2024-03-11,HOTEL RESTAURANT,125.92,Net Banking,Food
TXN004705,2025-06-01,SHARE MARKET INVESTMENT ONLINE,94002.0,Wallet,Investment
TXN004706,2024-11-10,TATA POWER BILL INDIA,5549.07,Cash,Bills
TXN004707,2025-07-30,ETHEREUM INVESTMENT PUNE,27857.97,Credit Card,Investment
TXN004708,2024-10-16,MUMBAI METRO INDIA,7820.44,UPI,Travel
TXN004709,2025-07-23,UPI WORKSHOP REGISTRATION,92688.19,UPI,Education
TXN004710,2024-05-06,AWS Certification Exam,65773.62,Wallet,Education
TXN004711,2026-02-06,DOCUMENT CHARGES ONLINE,2347.11,Cash,Other
TXN004712,2025-10-17,POS TAXI FARE,7548.24,UPI,Travel
TXN004713,2026-04-02,MUNICIPAL WATER BILL ONLINE,3056.43,Cash,Bills
TXN004714,2024-09-21,DECATHLON ONLINE,16088.07,Wallet,Shopping
TXN004715,2024-07-04,OTT SUBSCRIPTION ONLINE,10267.0,Debit Card,Bills
TXN004716,2026-04-08,HOSTEL RENT PUNE,31608.12,Cash,Rent
TXN004717,2025-02-02,MUTUAL FUND INVESTMENT,71091.57,Credit Card,Investment
TXN004718,2026-03-20,UPI GAS STATION,4373.59,Net Banking,Fuel
TXN004719,2025-11-06,EV Charging Station,3623.44,Credit Card,Fuel
TXN004720,2025-06-17,BROADBAND BILL ONLINE,6346.12,Net Banking,Bills
TXN004721,2024-09-08,AMUSEMENT PARK PUNE,613.62,Net Banking,Entertainment
TXN004722,2025-12-21,RAILWAY PLATFORM TICKET PUNE,456.75,Net Banking,Travel
TXN004723,2026-04-06,GARDENING SERVICE #6621,3432.26,UPI,Other
TXN004724,2024-10-26,FASTAG RECHARGE ONLINE,793.78,Debit Card,Fuel
TXN004725,2025-12-22,POS HACKATHON REGISTRATION,74385.99,UPI,Education
TXN004726,2025-09-19,HALDIRAM'S,921.42,Debit Card,Food
TXN004727,2025-03-13,SARAVANA BHAVAN,700.89,Credit Card,Food
TXN004728,2024-12-24,POS JIOSAAVN PRO,3777.92,UPI,Entertainment
TXN004729,2025-08-24,HOTEL BOOKING INDIA,4432.02,Wallet,Travel
TXN004730,2026-03-20,POS WOW! MOMO,172.66,Cash,Food
TXN004731,2024-01-04,Auto Rickshaw Fare,280.44,Net Banking,Travel
TXN004732,2025-03-12,AIRPORT TAXI ONLINE,7434.69,Net Banking,Travel
TXN004733,2025-01-06,TRAINING PROGRAM #9408,33481.57,Debit Card,Education
TXN004734,2024-03-20,RESORT BOOKING ONLINE,4333.27,Credit Card,Travel
TXN004735,2025-12-23,Dry Cleaning,3811.05,Net Banking,Other
TXN004736,2025-12-26,UPI SHOP RENT,13647.35,Debit Card,Rent
TXN004737,2026-02-28,ONEPLUS STORE ONLINE,9284.43,Credit Card,Shopping
TXN004738,2025-01-24,BIKE FUEL PUNE,4667.33,Wallet,Fuel
TXN004739,2024-12-21,NETFLIX RENEWAL PUNE,994.23,Debit Card,Entertainment
TXN004740,2026-04-22,ZEE5 SUBSCRIPTION ONLINE,3226.56,UPI,Entertainment
TXN004741,2024-11-09,EQUITY INVESTMENT PUNE,162168.13,Credit Card,Investment
TXN004742,2024-03-16,PUNJABI DHABA #7247,1318.9,UPI,Food
TXN004743,2025-03-18,TRUCK FUEL ONLINE,413.72,Wallet,Fuel
TXN004744,2024-11-10,Bike Fuel,1430.81,Cash,Fuel
TXN004745,2026-06-25,AMAZON FRESH ONLINE,2364.68,Credit Card,Shopping
TXN004746,2024-03-01,APOLLO HOSPITAL,14404.03,Wallet,Healthcare
TXN004747,2024-09-12,LEVI'S STORE #7327,2939.74,Cash,Shopping
TXN004748,2025-01-11,POS MEESHO,7576.78,Cash,Shopping
TXN004749,2024-12-08,PROJECT MATERIALS INDIA,71246.26,Credit Card,Education
TXN004750,2024-11-30,HP GAS BOOKING #3013,5257.62,Cash,Bills
TXN004751,2024-04-15,HYDERABAD METRO,3572.82,Wallet,Travel
TXN004752,2024-01-09,UPI PORTFOLIO INVESTMENT,34587.23,UPI,Investment
TXN004753,2025-09-15,HOSTEL RENT PUNE,47368.85,Cash,Rent
TXN004754,2024-08-24,ORACLE CERTIFICATION INDIA,43014.99,Wallet,Education
TXN004755,2026-01-31,RAPIDO BIKE INDIA,5018.99,Wallet,Travel
TXN004756,2025-07-04,POS MEDPLUS PHARMACY,5967.53,Wallet,Healthcare
TXN004757,2025-12-18,HIGHWAY FUEL STOP PUNE,2981.31,Credit Card,Fuel
TXN004758,2024-02-08,PRIME MEMBERSHIP #3505,2173.44,UPI,Entertainment
TXN004759,2024-07-22,UBER AUTO PUNE,5188.35,Cash,Travel
TXN004760,2024-01-24,PUMA STORE,13218.84,Wallet,Shopping
TXN004761,2026-03-17,UPI MEDPLUS PHARMACY,13716.4,Net Banking,Healthcare
TXN004762,2024-10-19,POS OLA AUTO,1509.4,UPI,Travel
TXN004763,2025-06-23,Lease Payment,31654.69,Credit Card,Rent
TXN004764,2024-04-04,POS AMAZON FRESH,11690.43,Net Banking,Shopping
TXN004765,2026-02-12,TEXTBOOK PURCHASE INDIA,67835.95,Wallet,Education
TXN004766,2025-11-01,REDBUS TICKET INDIA,6034.82,UPI,Travel
TXN004767,2024-12-31,POS UBER INTERCITY,5443.98,Cash,Travel
TXN004768,2025-10-17,KARAOKE NIGHT #2574,1486.29,Net Banking,Entertainment
TXN004769,2024-04-13,HACKERRANK PREMIUM #9458,11042.99,Net Banking,Education
TXN004770,2024-07-26,HALDIRAM'S,447.88,Wallet,Food
TXN004771,2024-01-14,MUNICIPAL CHARGES #4928,1342.8,Cash,Other
TXN004772,2024-07-31,UPI BIRTHDAY GIFT,5318.61,Credit Card,Other
TXN004773,2024-08-15,MSEDCL ELECTRICITY BILL,8293.28,Net Banking,Bills
TXN004774,2025-05-26,KARAOKE NIGHT INDIA,533.66,Debit Card,Entertainment
TXN004775,2025-07-19,RENTAL INCOME,63906.18,Net Banking,Income
TXN004776,2025-09-30,PG RENT,11816.63,Net Banking,Rent
TXN004777,2025-05-18,UPI HOUSE RENT,46855.71,Credit Card,Rent
TXN004778,2024-03-08,POS SKIN SPECIALIST,3749.43,Credit Card,Healthcare
TXN004779,2026-05-19,TAX REFUND INDIA,144547.65,Credit Card,Income
TXN004780,2026-04-07,UPI FUEL FOR TRIP,4160.83,UPI,Travel
TXN004781,2024-11-11,UPI CHARGEZONE EV,2348.31,Wallet,Fuel
TXN004782,2026-01-04,Wow! Momo,122.39,UPI,Food
TXN004783,2025-02-11,OVEN STORY PIZZA PUNE,289.9,Cash,Food
TXN004784,2026-02-22,ZOO ENTRY TICKET INDIA,1146.14,Debit Card,Entertainment
TXN004785,2026-06-08,UPI GAANA PLUS,1130.13,Cash,Entertainment
TXN004786,2025-02-12,PEDIATRIC CONSULTATION ONLINE,14923.32,Debit Card,Healthcare
TXN004787,2024-05-12,ENT CONSULTATION ONLINE,13222.48,UPI,Healthcare
TXN004788,2025-07-24,OFFLINE SHOPPING PUNE,22852.91,Net Banking,Shopping
TXN004789,2024-03-29,FUEL PURCHASE,327.83,Net Banking,Fuel
TXN004790,2026-04-19,SALARY CREDIT PUNE,173738.96,Net Banking,Income
TXN004791,2024-09-07,WEEKEND MOVIE,4153.62,Credit Card,Entertainment
TXN004792,2026-03-16,UPI DISH TV RECHARGE,11511.93,UPI,Bills
TXN004793,2025-07-16,UPI AIRTEL XSTREAM FIBER,9965.01,Credit Card,Bills
TXN004794,2024-06-16,BPCL FUEL STATION PUNE,1285.1,Credit Card,Fuel
TXN004795,2025-04-05,Seminar Fee,18065.31,Net Banking,Education
TXN004796,2025-11-05,MARRIAGE GIFT INDIA,1270.16,Debit Card,Other
TXN004797,2025-02-15,PHYSICS WALLAH COURSE PUNE,33208.21,Net Banking,Education
TXN004798,2024-08-03,UPI PORTFOLIO INVESTMENT,79980.02,Cash,Investment
TXN004799,2025-01-18,POS HYDERABAD METRO,7656.08,Debit Card,Travel
TXN004800,2026-01-29,NAYARA ENERGY FUEL PUNE,3707.81,Credit Card,Fuel
TXN004801,2025-08-03,UPI INTERNSHIP STIPEND,140805.48,Net Banking,Income
TXN004802,2025-04-16,BHARAT PETROLEUM ONLINE,1035.77,UPI,Fuel
TXN004803,2024-03-07,DRY CLEANING INDIA,9869.3,Credit Card,Other
TXN004804,2024-03-01,ICLOUD STORAGE,10779.82,Debit Card,Bills
TXN004805,2026-01-09,WALLET TRANSFER,3588.56,Wallet,Other
TXN004806,2025-05-12,UPI AMAZON PRIME VIDEO,4628.13,Net Banking,Entertainment
TXN004807,2024-11-07,JioHotstar Subscription,4372.36,Credit Card,Entertainment
TXN004808,2025-04-18,UPI APOLLO PHARMACY,11328.9,Debit Card,Healthcare
TXN004809,2026-02-19,SEWAGE BILL #8340,1867.6,Cash,Bills
TXN004810,2025-11-15,EQUITY INVESTMENT ONLINE,83063.65,UPI,Investment
TXN004811,2026-04-11,OLA AUTO ONLINE,1623.75,Net Banking,Travel
TXN004812,2025-02-24,WYNK MUSIC INDIA,4106.27,UPI,Entertainment
TXN004813,2026-04-27,GARBAGE COLLECTION FEE PUNE,4251.18,Debit Card,Bills
TXN004814,2024-09-12,POS LUNCH EXPENSE,1083.95,Net Banking,Food
TXN004815,2024-04-21,BGMI UC PURCHASE PUNE,2968.94,Wallet,Entertainment
TXN004816,2025-09-19,VILLA RENT,45914.71,Wallet,Rent
TXN004817,2025-12-30,HYPERMARKET PURCHASE ONLINE,6134.86,UPI,Shopping
TXN004818,2025-08-27,UPI CONCERT TICKET,4176.83,Debit Card,Entertainment
TXN004819,2024-12-11,UPI MUNICIPAL WATER BILL,8296.74,Cash,Bills
TXN004820,2025-10-17,PHYSIOTHERAPY SESSION #1511,13017.26,Cash,Healthcare
TXN004821,2024-03-07,POS HOSTEL RENT,18444.71,Wallet,Rent
TXN004822,2024-02-18,HOUSE RENT INDIA,46540.56,Credit Card,Rent
TXN004823,2025-05-10,MEDICAL STORE PURCHASE,22660.45,Cash,Shopping
TXN004824,2024-11-02,SHOP RENT,22366.94,Credit Card,Rent
TXN004825,2025-05-25,PROJECT MATERIALS INDIA,31450.32,Credit Card,Education
TXN004826,2026-04-19,TEMPLE DONATION #5265,4409.05,Cash,Other
TXN004827,2026-03-08,WALLET TRANSFER,4293.15,UPI,Other
TXN004828,2024-03-21,CONCERT TICKET,2085.3,Wallet,Entertainment
TXN004829,2026-02-21,Baskin Robbins,146.97,Wallet,Food
TXN004830,2024-02-16,AIIMS CONSULTATION #4328,822.0,Credit Card,Healthcare
TXN004831,2025-07-03,ANNUAL BONUS PUNE,134212.86,Credit Card,Income
TXN004832,2025-10-05,ZOO ENTRY TICKET INDIA,735.96,Credit Card,Entertainment
TXN004833,2024-10-05,INOX CINEMAS ONLINE,1245.39,Debit Card,Entertainment
TXN004834,2024-04-04,UPI STATIONERY SHOP,2374.54,Credit Card,Shopping
TXN004835,2024-04-27,FUEL STATION PAYMENT ONLINE,1710.4,Cash,Fuel
TXN004836,2025-01-03,POS LOCAL KIRANA STORE,4809.89,Wallet,Shopping
TXN004837,2025-01-03,POS INVESTMENT PLAN,67702.07,UPI,Investment
TXN004838,2024-01-31,DOCTOR CONSULTATION ONLINE,1760.27,Credit Card,Healthcare
TXN004839,2025-08-30,Snapdeal,12090.08,Cash,Shopping
TXN004840,2024-03-20,UPI ANNUAL MEMBERSHIP FEE,3605.33,Debit Card,Other
TXN004841,2024-02-06,UPI SPOTIFY PREMIUM,11059.61,Net Banking,Bills
TXN004842,2025-10-27,AIRTEL RECHARGE,1265.55,Credit Card,Bills
TXN004843,2025-09-20,PVR Cinemas,827.41,Wallet,Entertainment
TXN004844,2025-08-04,ONLINE EARNINGS #9157,224056.95,Wallet,Income
TXN004845,2026-01-16,HEALTH PACKAGE,4614.88,Net Banking,Healthcare
TXN004846,2026-01-01,POS BANK TRANSFER,2403.11,UPI,Other
TXN004847,2025-10-22,RAPIDO BIKE INDIA,7973.87,Cash,Travel
TXN004848,2024-10-08,OLA AUTO #9509,2879.43,UPI,Travel
TXN004849,2024-12-15,CHATGPT PLUS SUBSCRIPTION,3495.66,Wallet,Bills
TXN004850,2025-11-29,UPI VIJAY SALES,311.33,Debit Card,Shopping
TXN004851,2024-10-25,INDANE GAS ONLINE,2329.81,Net Banking,Bills
TXN004852,2025-04-17,UPI PROJECT PAYMENT,100331.7,UPI,Income
TXN004853,2026-02-21,BPCL FUEL STATION,4782.28,UPI,Fuel
TXN004854,2026-03-03,Flat Rent,12983.82,Net Banking,Rent
TXN004855,2025-04-23,CLOTHES,21797.83,Debit Card,Shopping
TXN004856,2025-06-01,POS REFUND RECEIVED,188113.93,UPI,Income
TXN004857,2025-06-16,POS HP GAS BOOKING,945.65,Wallet,Bills
TXN004858,2025-10-07,SHOP RENT INDIA,16920.75,Cash,Rent
TXN004859,2024-02-15,CLIENT PAYMENT INDIA,212078.93,Wallet,Income
TXN004860,2026-04-03,Wow! Momo,1226.37,Cash,Food
TXN004861,2025-11-04,CHEQUE DEPOSIT,9581.53,Net Banking,Other
TXN004862,2026-05-03,PUNJABI DHABA,890.71,Wallet,Food
TXN004863,2026-04-22,UPI IMPS CREDIT,201002.76,UPI,Income
TXN004864,2025-05-18,NEFT TRANSFER INDIA,273.82,Credit Card,Other
TXN004865,2024-08-30,POS CONFERENCE REGISTRATION,82200.77,Credit Card,Education
TXN004866,2026-04-24,POS ZOMATO ORDER,599.36,UPI,Food
TXN004867,2025-08-26,FREE FIRE DIAMONDS ONLINE,2981.97,Net Banking,Entertainment
TXN004868,2024-02-04,NPTEL COURSE PUNE,84199.04,Cash,Education
TXN004869,2026-05-31,UPI AIIMS CONSULTATION,5240.36,Cash,Healthcare
TXN004870,2024-04-22,GOOGLE ADSENSE PAYMENT,56538.33,Net Banking,Income
TXN004871,2026-04-05,PROPERTY LEASE INDIA,40996.69,Net Banking,Rent
TXN004872,2025-11-01,WYNK MUSIC PUNE,3327.11,Net Banking,Entertainment
TXN004873,2025-05-30,Health Checkup,4954.4,Net Banking,Healthcare
TXN004874,2024-11-11,Big Bazaar,19040.26,Wallet,Shopping
TXN004875,2024-04-23,UPI FINANCIAL INVESTMENT,19326.1,UPI,Investment
TXN004876,2024-04-09,HOUSE CLEANING #7520,2407.55,Wallet,Other
TXN004877,2024-07-06,BGMI UC PURCHASE INDIA,2377.29,Wallet,Entertainment
TXN004878,2026-01-02,FLAT RENT,10571.28,Cash,Rent
TXN004879,2026-02-24,HIGHWAY TOLL ONLINE,4379.09,UPI,Travel
TXN004880,2025-12-05,PIZZA HUT #2235,431.24,Cash,Food
TXN004881,2026-01-05,Amazon Fresh,6292.58,Debit Card,Shopping
TXN004882,2024-02-26,DISH TV RECHARGE INDIA,1402.15,Debit Card,Bills
TXN004883,2025-05-10,CHAAYOS ONLINE,1247.64,Net Banking,Food
TXN004884,2026-02-28,POS OTT SUBSCRIPTION,4758.66,UPI,Entertainment
TXN004885,2024-09-01,TRADING ACCOUNT FUNDING,148324.79,UPI,Investment
TXN004886,2026-05-07,FUEL PURCHASE PUNE,1755.79,Credit Card,Fuel
TXN004887,2026-03-05,Shop Rent,6045.0,Debit Card,Rent
TXN004888,2024-05-24,WORKSHOP REGISTRATION INDIA,55497.47,UPI,Education
TXN004889,2024-02-25,EMERGENCY TREATMENT ONLINE,13279.73,Cash,Healthcare
TXN004890,2024-05-13,UPI LIC PREMIUM,149758.77,UPI,Investment
TXN004891,2025-07-06,ZUDIO INDIA,21780.25,Credit Card,Shopping
TXN004892,2024-12-29,Car Fuel,403.36,Credit Card,Fuel
TXN004893,2025-03-28,Fuel for Trip,2633.51,UPI,Travel
TXN004894,2024-04-16,AMAZON PRIME VIDEO ONLINE,4775.89,Wallet,Entertainment
TXN004895,2025-11-25,PARKING SPACE RENT PUNE,47438.91,Cash,Rent
TXN004896,2024-01-31,DISH TV RECHARGE,2655.53,Wallet,Bills
TXN004897,2026-03-25,POS VEDANTU CLASSES,8044.17,Credit Card,Education
TXN004898,2025-12-20,VEHICLE SERVICE INDIA,580.03,Cash,Other
TXN004899,2025-01-12,HOME CENTRE,23485.68,Debit Card,Shopping
TXN004900,2025-12-16,HEALTH CHECKUP ONLINE,9647.71,Credit Card,Healthcare
TXN004901,2024-02-04,UPI ETF INVESTMENT,111912.34,Credit Card,Investment
TXN004902,2025-12-09,UPI BUSINESS INCOME,115091.51,Wallet,Income
TXN004903,2025-02-09,UPI JIO RECHARGE,7508.12,Debit Card,Bills
TXN004904,2025-09-16,ENT CONSULTATION PUNE,8253.93,Debit Card,Healthcare
TXN004905,2025-05-29,TRUCK FUEL #4775,1571.63,Debit Card,Fuel
TXN004906,2024-10-02,UPI FURNITURE PURCHASE,24118.15,Wallet,Shopping
TXN004907,2025-06-04,VI RECHARGE ONLINE,6309.42,Debit Card,Bills
TXN004908,2026-01-28,CRICKET MATCH TICKET INDIA,1355.46,UPI,Entertainment
TXN004909,2026-02-23,OLA OUTSTATION ONLINE,333.56,Credit Card,Travel
TXN004910,2026-01-10,OVEN STORY PIZZA ONLINE,472.79,Credit Card,Food
TXN004911,2026-04-03,CANTEEN PAYMENT ONLINE,1377.04,UPI,Food
TXN004912,2026-01-09,UBER AUTO PUNE,3255.23,Debit Card,Travel
TXN004913,2025-02-10,UPI LABORATORY FEE,75216.64,Net Banking,Education
TXN004914,2025-11-26,STOCK PURCHASE PUNE,67884.82,Net Banking,Investment
TXN004915,2025-08-28,LEVI'S STORE,12971.35,Debit Card,Shopping
TXN004916,2024-05-21,UPI WATER BILL,7780.94,Net Banking,Bills
TXN004917,2026-04-26,ADIDAS STORE INDIA,834.36,UPI,Shopping
TXN004918,2025-12-31,UPI HIGHWAY FUEL STOP,2404.63,UPI,Fuel
TXN004919,2025-05-27,UPI MUNICIPAL CHARGES,1847.43,Credit Card,Other
TXN004920,2025-10-15,POS DINNER EXPENSE,940.27,UPI,Food
TXN004921,2026-05-28,ENT CONSULTATION #1107,7960.47,Wallet,Healthcare
TXN004922,2026-05-03,POS CASHBACK RECEIVED,203221.37,Debit Card,Income
TXN004923,2024-05-28,Cafe Coffee Day,429.29,Net Banking,Food
TXN004924,2024-12-20,SUPERMARKET SHOPPING ONLINE,3314.4,Cash,Shopping
TXN004925,2024-06-24,HIGHWAY TOLL INDIA,6329.55,Debit Card,Travel
TXN004926,2024-10-20,PATHOLOGY LAB PUNE,1616.97,Net Banking,Healthcare
TXN004927,2024-06-09,FASTAG TOLL RECHARGE PUNE,1300.58,Net Banking,Fuel
TXN004928,2024-08-10,ECG TEST PUNE,2353.15,UPI,Healthcare
TXN004929,2025-10-06,DIESEL PUMP,1362.09,Credit Card,Fuel
TXN004930,2024-08-15,UBER MOTO INDIA,6689.36,Cash,Travel
TXN004931,2026-02-06,POS ELECTRICITY RECHARGE,5755.81,Debit Card,Bills
TXN004932,2024-12-25,UPI HP FUEL STATION,1857.03,Wallet,Fuel
TXN004933,2024-12-15,EXAM REGISTRATION FEE PUNE,5542.27,Credit Card,Education
TXN004934,2025-08-24,UPI REAL ESTATE INVESTMENT,62336.67,Wallet,Investment
TXN004935,2024-09-19,MISCELLANEOUS PAYMENT INDIA,5966.68,Cash,Other
TXN004936,2024-10-27,BPCL FUEL STATION INDIA,4453.38,Net Banking,Fuel
TXN004937,2024-07-26,CARE HOSPITAL PUNE,5902.37,UPI,Healthcare
TXN004938,2025-06-10,CAR FUEL,3618.96,UPI,Fuel
TXN004939,2025-09-21,POS FASHION SHOPPING,16342.8,Debit Card,Shopping
TXN004940,2025-11-21,UPI TORRENT POWER BILL,7899.3,Net Banking,Bills
TXN004941,2024-01-27,NAMMA METRO,3294.03,Credit Card,Travel
TXN004942,2025-09-21,YOUTUBE REVENUE INDIA,105744.01,Cash,Income
TXN004943,2025-09-05,POS PHYSICS WALLAH COURSE,21897.3,Cash,Education
TXN004944,2025-07-26,POS VEHICLE SERVICE,1404.28,Wallet,Other
TXN004945,2026-05-16,PUNE METRO #6691,7324.04,Credit Card,Travel
TXN004946,2024-03-04,THE BELGIAN WAFFLE CO,476.93,Wallet,Food
TXN004947,2025-06-18,GOOGLE ADSENSE PAYMENT PUNE,126095.37,Debit Card,Income
TXN004948,2026-05-17,MUSEUM TICKET #2890,1418.8,Credit Card,Entertainment
TXN004949,2025-01-10,BANK CHARGES #1954,4489.57,Credit Card,Other
TXN004950,2025-10-07,CAR FUEL #4319,3835.42,Debit Card,Fuel
TXN004951,2026-02-11,DIESEL PUMP #6498,691.61,Cash,Fuel
TXN004952,2026-03-13,Bowling Alley,3830.79,UPI,Entertainment
TXN004953,2024-09-21,Amazon Fresh,5506.08,Cash,Shopping
