Transaction_ID,Date,Description,Amount,Payment_Method,Category,clean_description,merchant,day_of_week
TXN006112,2025-07-01,POS HOME DECOR PURCHASE,20493.73,Debit Card,Shopping,pos home decor purchase,home,1
TXN006113,2024-12-31,POS DELHI METRO,5590.49,Cash,Travel,pos delhi metro,delhi,1
TXN006114,2024-10-21,UPI YOUTUBE REVENUE,85311.36,Credit Card,Income,upi youtube revenue,youtube,0
TXN006115,2024-06-27,Car Wash,7712.46,UPI,Other,car wash,car,3
TXN006116,2025-11-15,ZOMATO FOOD DELIVERY,783.78,Credit Card,Food,zomato food delivery,zomato,5
TXN006117,2026-06-20,POS BPCL FUEL STATION,944.85,Debit Card,Fuel,pos bpcl fuel station,bpcl,5
TXN006118,2024-08-07,EYE HOSPITAL PUNE,14413.53,Wallet,Healthcare,eye hospital pune,eye,2
TXN006119,2025-02-11,POS STATE TRANSPORT BUS,4832.01,Net Banking,Travel,pos state transport bus,state,1
TXN006120,2026-06-16,ULIP INVESTMENT,115617.07,Cash,Investment,ulip investment,ulip,1
TXN006121,2024-11-18,CHEQUE DEPOSIT #7911,9788.98,Debit Card,Other,cheque deposit,cheque,0
TXN006122,2025-06-09,COMPANY SALARY #4931,140275.44,Debit Card,Income,company salary,company,0
TXN006123,2024-03-11,THEATRE TICKET PUNE,4657.01,Credit Card,Entertainment,theatre ticket pune,theatre,0
TXN006124,2024-09-14,WAREHOUSE RENT INDIA,24614.84,Credit Card,Rent,warehouse rent india,warehouse,5
TXN006125,2026-03-13,UPI GARBAGE COLLECTION FEE,8273.25,Wallet,Bills,upi garbage collection fee,garbage,4
TXN006126,2025-03-14,POS GENERAL PHYSICIAN,4612.93,Net Banking,Healthcare,pos general physician,general,4
TXN006127,2024-04-22,UPI CODING BLOCKS COURSE,56683.72,Wallet,Education,upi coding blocks course,coding,0
TXN006128,2026-02-25,LOCAL RESTAURANT,484.28,Cash,Food,local restaurant,local,2
TXN006129,2024-10-26,FASHION SHOPPING PUNE,18261.79,Net Banking,Shopping,fashion shopping pune,fashion,5
TXN006130,2025-02-09,Tour Package,6284.24,UPI,Travel,tour package,tour,6
TXN006131,2025-12-25,BIKE FUEL,4692.52,Net Banking,Fuel,bike fuel,bike,3
TXN006132,2024-02-13,POS FLAT RENT,25538.39,UPI,Rent,pos flat rent,flat,1
TXN006133,2024-10-16,LONG DRIVE FUEL #4102,3278.11,Credit Card,Fuel,long drive fuel,long,2
TXN006134,2024-11-23,MEDICAL EXPENSES PUNE,1754.25,UPI,Healthcare,medical expenses pune,medical,5
TXN006135,2024-12-01,AIR INDIA FLIGHT,3450.82,UPI,Travel,air india flight,air,6
TXN006136,2024-01-17,Coding Ninjas Course,74291.38,Credit Card,Education,coding ninjas course,coding,2
TXN006137,2024-01-22,FUEL FOR TRIP ONLINE,1440.36,Credit Card,Travel,fuel for trip online,fuel,0
TXN006138,2024-05-22,POS ABHIBUS BOOKING,5232.01,Net Banking,Travel,pos abhibus booking,abhibus,2
TXN006139,2024-02-02,POS IPO INVESTMENT,158448.78,Wallet,Investment,pos ipo investment,ipo,4
TXN006140,2025-09-24,UPI STUDIO APARTMENT RENT,35684.73,Wallet,Rent,upi studio apartment rent,studio,2
TXN006141,2025-10-13,POS WATCH PURCHASE,24319.51,Net Banking,Shopping,pos watch purchase,watch,0
TXN006142,2024-08-04,PEPPERFRY PUNE,2138.15,Credit Card,Shopping,pepperfry pune,pepperfry,6
TXN006143,2024-04-07,POS WIFI BILL,4260.73,Net Banking,Bills,pos wifi bill,wifi,6
TXN006144,2025-07-15,CHATGPT PLUS SUBSCRIPTION PUNE,1431.82,Credit Card,Bills,chatgpt plus subscription pune,chatgpt,1
TXN006145,2024-04-23,UPI YOUTUBE PREMIUM,3498.54,Debit Card,Entertainment,upi youtube premium,youtube,1
TXN006146,2024-01-29,HYPERMARKET PURCHASE #9544,11006.67,Net Banking,Shopping,hypermarket purchase,hypermarket,0
TXN006147,2025-02-18,POS CONFERENCE REGISTRATION,87065.84,Credit Card,Education,pos conference registration,conference,1
TXN006148,2026-02-14,UNACADEMY SUBSCRIPTION ONLINE,76059.11,Credit Card,Education,unacademy subscription online,unacademy,5
TXN006149,2026-02-10,Ambulance Service,297.63,Cash,Healthcare,ambulance service,ambulance,1
TXN006150,2024-03-05,FRESHMENU,353.75,Net Banking,Food,freshmenu,freshmenu,1
TXN006151,2024-02-29,MARRIAGE GIFT ONLINE,7067.47,Debit Card,Other,marriage gift online,marriage,3
TXN006152,2024-02-12,LEETCODE PREMIUM ONLINE,45370.84,Credit Card,Education,leetcode premium online,leetcode,0
TXN006153,2024-02-29,UPI LABORATORY FEE,37001.43,Credit Card,Education,upi laboratory fee,laboratory,3
TXN006154,2026-06-02,Covid Test,9422.61,Credit Card,Healthcare,covid test,covid,1
TXN006155,2024-03-29,Bitcoin Investment,139815.49,Debit Card,Investment,bitcoin investment,bitcoin,4
TXN006156,2024-05-10,RESORT BOOKING PUNE,2628.03,Cash,Travel,resort booking pune,resort,4
TXN006157,2024-09-10,LPG Cylinder Booking,6387.78,Wallet,Bills,lpg cylinder booking,lpg,1
TXN006158,2025-09-07,UPI SARAVANA BHAVAN,357.71,Cash,Food,upi saravana bhavan,saravana,6
TXN006159,2024-10-31,Jio Recharge,1080.23,Debit Card,Bills,jio recharge,jio,3
TXN006160,2024-12-03,ROOM RENT PUNE,47306.74,Debit Card,Rent,room rent pune,room,1
TXN006161,2024-02-26,POS ZEE5 SUBSCRIPTION,2462.75,Cash,Entertainment,pos zee subscription,zee,0
TXN006162,2025-07-24,POS CANVA PRO SUBSCRIPTION,2380.27,UPI,Bills,pos canva pro subscription,canva,3
TXN006163,2024-07-01,FUEL STATION PAYMENT INDIA,2860.83,UPI,Fuel,fuel station payment india,fuel,0
TXN006164,2025-06-08,DIVIDEND CREDIT INDIA,200972.33,Credit Card,Income,dividend credit india,dividend,6
TXN006165,2024-03-14,SOUTH INDIAN RESTAURANT #9792,1222.63,Cash,Food,south indian restaurant,south,3
TXN006166,2024-06-18,UPI PUNJABI DHABA,1275.84,UPI,Food,upi punjabi dhaba,punjabi,1
TXN006167,2025-08-14,Free Fire Diamonds,4357.8,Wallet,Entertainment,free fire diamonds,free,3
TXN006168,2024-12-22,POS GEEKSFORGEEKS COURSE,73840.4,Debit Card,Education,pos geeksforgeeks course,geeksforgeeks,6
TXN006169,2026-03-18,UPI ORACLE CERTIFICATION,76252.64,Net Banking,Education,upi oracle certification,oracle,2
TXN006170,2024-11-11,MONTHLY SALARY INDIA,54525.17,Cash,Income,monthly salary india,monthly,0
TXN006171,2024-12-14,LPG CYLINDER BOOKING,10087.17,Debit Card,Bills,lpg cylinder booking,lpg,5
TXN006172,2026-02-16,UPI TAX REFUND,199108.51,Debit Card,Income,upi tax refund,tax,0
TXN006173,2025-11-16,College Tuition Fee,41891.29,Debit Card,Education,college tuition fee,college,6
TXN006174,2025-09-14,UPI TEMPLE DONATION,2828.87,Credit Card,Other,upi temple donation,temple,6
TXN006175,2025-04-28,POS FINANCIAL INVESTMENT,164831.08,UPI,Investment,pos financial investment,financial,0
TXN006176,2024-11-29,THEME PARK TICKET INDIA,3835.14,Wallet,Entertainment,theme park ticket india,theme,4
TXN006177,2024-05-10,NATURAL ICE CREAM ONLINE,1106.31,Credit Card,Food,natural ice cream online,natural,4
TXN006178,2025-12-17,POS CHEQUE DEPOSIT,5731.28,Debit Card,Other,pos cheque deposit,cheque,2
TXN006179,2025-07-17,DOCTOR CONSULTATION,2079.65,Cash,Healthcare,doctor consultation,doctor,3
TXN006180,2026-02-03,MOVIE TICKET #6050,4484.78,UPI,Entertainment,movie ticket,movie,1
TXN006181,2025-01-20,ANGEL ONE INVESTMENT PUNE,183481.17,Cash,Investment,angel one investment pune,angel,0
TXN006182,2024-12-19,POS WATER PARK ENTRY,3636.21,Credit Card,Entertainment,pos water park entry,water,3
TXN006183,2026-04-09,ACCOMMODATION RENT INDIA,27161.28,UPI,Rent,accommodation rent india,accommodation,3
TXN006184,2024-08-14,Entertainment Expense,433.18,Wallet,Entertainment,entertainment expense,entertainment,2
TXN006185,2024-11-17,PEDIATRIC CONSULTATION ONLINE,8721.73,Debit Card,Healthcare,pediatric consultation online,pediatric,6
TXN006186,2026-02-02,Cashback Received,79397.47,Cash,Income,cashback received,cashback,0
TXN006187,2026-05-17,POS VILLA RENT,21044.28,UPI,Rent,pos villa rent,villa,6
TXN006188,2026-05-01,UPI BSNL RECHARGE,1505.97,Wallet,Bills,upi bsnl recharge,bsnl,4
TXN006189,2026-01-15,CAPITAL INVESTMENT PUNE,193861.39,Wallet,Investment,capital investment pune,capital,3
TXN006190,2024-10-30,WATCH PURCHASE,18054.35,Credit Card,Shopping,watch purchase,watch,2
TXN006191,2025-03-31,GYNECOLOGY CONSULTATION INDIA,7294.22,Cash,Healthcare,gynecology consultation india,gynecology,0
TXN006192,2025-10-27,SCOOTER FUEL,3695.95,Net Banking,Fuel,scooter fuel,scooter,0
TXN006193,2026-03-07,POS MEDICINE PURCHASE,5310.43,Debit Card,Healthcare,pos medicine purchase,medicine,5
TXN006194,2026-05-26,SILVER INVESTMENT #4747,153819.22,Net Banking,Investment,silver investment,silver,1
TXN006195,2025-05-13,CAR FUEL #8266,2213.69,Net Banking,Fuel,car fuel,car,1
TXN006196,2024-04-24,FUEL STATION PAYMENT PUNE,1657.87,Cash,Fuel,fuel station payment pune,fuel,2
TXN006197,2025-06-04,Retirement Fund,145046.89,Net Banking,Investment,retirement fund,retirement,2
TXN006198,2024-03-24,FESTIVAL BONUS ONLINE,233788.89,Debit Card,Income,festival bonus online,festival,6
TXN006199,2024-01-12,SCALER ACADEMY PUNE,60062.96,Cash,Education,scaler academy pune,scaler,4
TXN006200,2025-10-31,UPI FLIPKART,9810.12,Debit Card,Shopping,upi flipkart,flipkart,4
TXN006201,2024-01-18,MONTHLY RENT ONLINE,9932.95,Credit Card,Rent,monthly rent online,monthly,3
TXN006202,2025-02-12,ABHIBUS BOOKING #8436,6413.27,Wallet,Travel,abhibus booking,abhibus,2
TXN006203,2026-06-17,INVESTMENT PLAN INDIA,165674.0,Debit Card,Investment,investment plan india,investment,2
TXN006204,2024-02-02,Vehicle Fuel,4700.85,Debit Card,Fuel,vehicle fuel,vehicle,4
TXN006205,2026-05-18,RESTAURANT BILL INDIA,1438.48,Cash,Food,restaurant bill india,restaurant,0
TXN006206,2024-04-24,Medicine Purchase,9253.01,UPI,Healthcare,medicine purchase,medicine,2
TXN006207,2026-06-08,REDBUS TICKET INDIA,3190.38,UPI,Travel,redbus ticket india,redbus,0
TXN006208,2025-03-16,VEHICLE SERVICE INDIA,4841.54,Credit Card,Other,vehicle service india,vehicle,6
TXN006209,2025-07-22,UPI ACT FIBERNET,8229.89,Cash,Bills,upi act fibernet,act,1
TXN006210,2026-06-08,POS COLLEGE TUITION FEE,90190.93,Wallet,Education,pos college tuition fee,college,0
TXN006211,2024-02-11,TOUR PACKAGE INDIA,1424.5,Wallet,Travel,tour package india,tour,6
TXN006212,2024-01-12,HOUSE RENT,49564.79,Wallet,Rent,house rent,house,4
TXN006213,2026-04-26,VI RECHARGE ONLINE,5301.79,Wallet,Bills,vi recharge online,vi,6
TXN006214,2025-06-26,UPI AWS CERTIFICATION EXAM,27791.53,Net Banking,Education,upi aws certification exam,aws,3
TXN006215,2024-11-09,MAINLAND CHINA INDIA,226.89,Net Banking,Food,mainland china india,mainland,5
TXN006216,2026-06-03,UPI PENALTY CHARGES,1878.08,Wallet,Other,upi penalty charges,penalty,2
TXN006217,2025-12-25,WIFI BILL INDIA,10699.35,UPI,Bills,wifi bill india,wifi,3
TXN006218,2024-04-09,PARKING FEE PUNE,4530.41,Wallet,Travel,parking fee pune,parking,1
TXN006219,2024-12-14,UPI HACKERRANK PREMIUM,40468.73,Debit Card,Education,upi hackerrank premium,hackerrank,5
TXN006220,2025-04-17,HOUSE CLEANING PUNE,8144.39,Wallet,Other,house cleaning pune,house,3
TXN006221,2025-08-14,BOND INVESTMENT PUNE,149153.22,UPI,Investment,bond investment pune,bond,3
TXN006222,2024-10-01,NPTEL COURSE,60803.35,UPI,Education,nptel course,nptel,1
TXN006223,2025-01-21,More Supermarket,3446.62,Net Banking,Shopping,more supermarket,more,1
TXN006224,2024-08-15,FASTAG TOLL RECHARGE INDIA,3246.14,Debit Card,Fuel,fastag toll recharge india,fastag,3
TXN006225,2025-12-16,BookMyShow Movie,2219.39,Cash,Entertainment,bookmyshow movie,bookmyshow,1
TXN006226,2024-11-07,THE BELGIAN WAFFLE CO #7901,397.01,Debit Card,Food,the belgian waffle co,the,3
TXN006227,2025-12-06,Hackathon Registration,53284.79,UPI,Education,hackathon registration,hackathon,5
TXN006228,2024-04-02,IMPS CREDIT #8469,11255.13,UPI,Income,imps credit,credit,1
TXN006229,2025-01-12,ZOMATO FOOD DELIVERY PUNE,852.06,Net Banking,Food,zomato food delivery pune,zomato,6
TXN006230,2026-03-14,RUBY HALL CLINIC INDIA,7586.27,Cash,Healthcare,ruby hall clinic india,ruby,5
TXN006231,2024-02-01,UPI HATHWAY BROADBAND,10849.22,Credit Card,Bills,upi hathway broadband,hathway,3
TXN006232,2024-05-17,Amazon Fresh,16144.7,Debit Card,Shopping,amazon fresh,amazon,4
TXN006233,2024-05-21,VIJAY SALES,23553.57,Cash,Shopping,vijay sales,vijay,1
TXN006234,2025-07-29,PORTFOLIO INVESTMENT ONLINE,25056.11,Net Banking,Investment,portfolio investment online,portfolio,1
TXN006235,2026-03-15,LIBRARY FEE #9574,68167.54,Net Banking,Education,library fee,library,6
TXN006236,2024-08-13,CAPITAL INVESTMENT INDIA,79048.01,Net Banking,Investment,capital investment india,capital,1
TXN006237,2025-12-20,TEMPLE DONATION ONLINE,1912.49,UPI,Other,temple donation online,temple,5
TXN006238,2025-12-10,SONY LIV SUBSCRIPTION PUNE,2160.62,UPI,Entertainment,sony liv subscription pune,sony,2
TXN006239,2024-08-29,POS UNIVERSITY FEE,86378.76,Wallet,Education,pos university fee,university,3
TXN006240,2025-06-07,STOCK PURCHASE INDIA,107964.74,Cash,Investment,stock purchase india,stock,5
TXN006241,2026-02-12,IMPS TRANSFER #5502,1221.38,Wallet,Other,imps transfer,transfer,3
TXN006242,2025-02-01,UTILITY BILL PAYMENT INDIA,8176.77,Cash,Bills,utility bill payment india,utility,5
TXN006243,2024-08-20,UPI PERFORMANCE BONUS,202295.66,Credit Card,Income,upi performance bonus,performance,1
TXN006244,2025-01-18,Dividend Credit,53563.9,Net Banking,Income,dividend credit,dividend,5
TXN006245,2026-07-01,Performance Bonus,100073.68,Cash,Income,performance bonus,performance,2
TXN006246,2025-10-10,POS KFC,1105.3,Net Banking,Food,pos kfc,kfc,4
TXN006247,2024-05-02,RESIDENTIAL RENT ONLINE,27616.75,Credit Card,Rent,residential rent online,residential,3
TXN006248,2024-12-16,POS CLINIC CONSULTATION,6939.17,Debit Card,Healthcare,pos clinic consultation,clinic,0
TXN006249,2026-02-23,FUEL EXPENSE INDIA,1257.8,Wallet,Fuel,fuel expense india,fuel,0
TXN006250,2025-06-08,SPOTIFY PREMIUM PUNE,779.64,Cash,Entertainment,spotify premium pune,spotify,6
TXN006251,2026-05-02,SILVER INVESTMENT,130410.01,Debit Card,Investment,silver investment,silver,5
TXN006252,2024-01-24,EQUITY INVESTMENT PUNE,101963.93,Debit Card,Investment,equity investment pune,equity,2
TXN006253,2024-04-09,UPI CHAT,194.79,UPI,Food,upi chat,chat,1
TXN006254,2024-09-27,POS REAL ESTATE INVESTMENT,74583.93,Credit Card,Investment,pos real estate investment,real,4
TXN006255,2024-03-06,COVID TEST,694.07,Wallet,Healthcare,covid test,covid,2
TXN006256,2026-01-30,UPI SAMSUNG STORE,7732.52,Credit Card,Shopping,upi samsung store,samsung,4
TXN006257,2024-01-05,POS WEALTH MANAGEMENT,2097.36,Credit Card,Investment,pos wealth management,wealth,4
TXN006258,2026-02-01,SWIGGY FOOD DELIVERY PUNE,1286.36,UPI,Food,swiggy food delivery pune,swiggy,6
TXN006259,2025-12-14,ELECTRICIAN CHARGES #6855,1234.55,Net Banking,Other,electrician charges,electrician,6
TXN006260,2024-07-17,STOCK PURCHASE #7266,192793.51,Net Banking,Investment,stock purchase,stock,2
TXN006261,2026-06-20,INCOME CREDIT #4953,138181.88,Net Banking,Income,income credit,income,5
TXN006262,2024-10-22,HP GAS BOOKING,9272.59,UPI,Bills,hp gas booking,hp,1
TXN006263,2024-05-23,VIJAY SALES #3397,3850.18,Wallet,Shopping,vijay sales,vijay,3
TXN006264,2024-01-29,DRY CLEANING #7549,237.01,UPI,Other,dry cleaning,dry,0
TXN006265,2025-05-29,Investment Deposit,68811.81,Net Banking,Investment,investment deposit,investment,3
TXN006266,2025-10-28,YOUTUBE PREMIUM,2485.02,Net Banking,Entertainment,youtube premium,youtube,1
TXN006267,2024-09-27,CODING BLOCKS COURSE,88908.75,Cash,Education,coding blocks course,coding,4
TXN006268,2024-11-30,THEOBROMA #2849,1017.5,Net Banking,Food,theobroma,theobroma,5
TXN006269,2024-12-13,MUTUAL FUND INVESTMENT ONLINE,172063.92,Cash,Investment,mutual fund investment online,mutual,4
TXN006270,2024-06-10,EMERGENCY TREATMENT INDIA,4649.87,Wallet,Healthcare,emergency treatment india,emergency,0
TXN006271,2024-01-26,POS AMAZON MARKETPLACE,20948.8,Credit Card,Shopping,pos amazon marketplace,amazon,4
TXN006272,2026-01-28,UPI TATA CLIQ,20119.2,UPI,Shopping,upi tata cliq,tata,2
TXN006273,2025-11-16,INDIAN OIL PETROL PUMP #6239,4825.69,UPI,Fuel,indian oil petrol pump,indian,6
TXN006274,2025-01-30,PANIPURI ONLINE,902.0,UPI,Food,panipuri online,panipuri,3
TXN006275,2025-09-10,IMPS TRANSFER INDIA,5605.91,Credit Card,Other,imps transfer india,transfer,2
TXN006276,2026-05-22,MAKEMYTRIP FLIGHT,2472.59,Net Banking,Travel,makemytrip flight,makemytrip,4
TXN006277,2025-07-12,HEALTH PACKAGE,4318.29,Cash,Healthcare,health package,health,5
TXN006278,2024-01-13,UBER AUTO #2831,5267.62,Debit Card,Travel,uber auto,uber,5
TXN006279,2026-06-05,POS INDIAN OIL FUEL,559.92,Wallet,Fuel,pos indian oil fuel,indian,4
TXN006280,2026-06-09,NAYARA ENERGY FUEL,2269.59,Wallet,Fuel,nayara energy fuel,nayara,1
TXN006281,2026-03-12,UPI CODECHEF SUBSCRIPTION,45276.62,Net Banking,Education,upi codechef subscription,codechef,3
TXN006282,2025-04-03,POS PROJECT PAYMENT,131063.87,Wallet,Income,pos project payment,project,3
TXN006283,2026-01-15,GAS STATION INDIA,1519.16,Cash,Fuel,gas station india,gas,3
TXN006284,2026-01-06,FRESHMENU #8403,455.91,Wallet,Food,freshmenu,freshmenu,1
TXN006285,2025-09-14,SCHOLARSHIP CREDIT #6356,183667.52,Credit Card,Income,scholarship credit,scholarship,6
TXN006286,2024-01-14,ZOMATO GOLD PUNE,866.29,Wallet,Food,zomato gold pune,zomato,6
TXN006287,2026-05-20,WAREHOUSE RENT INDIA,47276.93,Debit Card,Rent,warehouse rent india,warehouse,2
TXN006288,2025-07-06,NGO DONATION #4394,8532.48,UPI,Other,ngo donation,ngo,6
TXN006289,2025-03-30,JIO FIBER BILL ONLINE,2693.31,Cash,Bills,jio fiber bill online,jio,6
TXN006290,2026-03-13,Fortis Hospital,4668.08,UPI,Healthcare,fortis hospital,fortis,4
TXN006291,2024-10-19,FURNITURE PURCHASE PUNE,10666.31,Wallet,Shopping,furniture purchase pune,furniture,5
TXN006292,2025-06-21,DOCTOR CONSULTATION #2264,3004.64,Net Banking,Healthcare,doctor consultation,doctor,5
TXN006293,2024-07-08,BYJU'S Learning,53202.35,UPI,Education,byju s learning,byju,0
TXN006294,2024-09-02,UPI TAX REFUND,204376.75,Net Banking,Income,upi tax refund,tax,0
TXN006295,2026-03-09,TAXI FARE INDIA,6999.26,Credit Card,Travel,taxi fare india,taxi,0
TXN006296,2025-05-21,ZOMATO GOLD,131.23,UPI,Food,zomato gold,zomato,2
TXN006297,2024-10-01,Steam Purchase,4139.67,UPI,Entertainment,steam purchase,steam,1
TXN006298,2025-01-27,MUMBAI METRO,3613.92,Credit Card,Travel,mumbai metro,mumbai,0
TXN006299,2025-04-13,YOUTUBE REVENUE #8354,225768.35,UPI,Income,youtube revenue,youtube,6
TXN006300,2024-10-08,Valorant Points,2643.37,Debit Card,Entertainment,valorant points,valorant,1
TXN006301,2026-04-20,COURIER CHARGES,2774.97,Credit Card,Other,courier charges,courier,0
TXN006302,2025-09-15,UPI CONSULTING INCOME,159562.58,Wallet,Income,upi consulting income,consulting,0
TXN006303,2026-03-13,VEHICLE FUEL #8722,2122.26,Debit Card,Fuel,vehicle fuel,vehicle,4
TXN006304,2025-04-29,UPI TOUR PACKAGE,762.16,Wallet,Travel,upi tour package,tour,1
TXN006305,2026-01-23,General Physician,8277.94,UPI,Healthcare,general physician,general,4
TXN006306,2024-11-08,UPI CAB BOOKING,7494.46,Wallet,Travel,upi cab booking,cab,4
TXN006307,2024-05-15,RENTAL AGREEMENT PAYMENT ONLINE,31670.21,UPI,Rent,rental agreement payment online,rental,2
TXN006308,2024-02-05,PIZZA HUT INDIA,111.99,Net Banking,Food,pizza hut india,pizza,0
TXN006309,2026-06-25,Unacademy Subscription,70194.5,Wallet,Education,unacademy subscription,unacademy,3
TXN006310,2026-02-21,BMTC BUS TICKET #5090,330.61,UPI,Travel,bmtc bus ticket,bmtc,5
TXN006311,2026-01-17,UPI GYNECOLOGY CONSULTATION,9960.58,Wallet,Healthcare,upi gynecology consultation,gynecology,5
TXN006312,2024-07-26,TOY STORE PUNE,15174.41,Net Banking,Shopping,toy store pune,toy,4
TXN006313,2024-05-28,Laboratory Fee,64362.4,UPI,Education,laboratory fee,laboratory,1
TXN006314,2025-05-22,SIP INVESTMENT,167725.06,Cash,Investment,sip investment,sip,3
TXN006315,2024-03-20,Internet Bill,1070.22,Wallet,Bills,internet bill,internet,2
TXN006316,2026-07-01,UPI WORKSHOP REGISTRATION,5908.69,Credit Card,Education,upi workshop registration,workshop,2
TXN006317,2025-01-02,X-RAY CHARGES,14317.96,Net Banking,Healthcare,x ray charges,x,3
TXN006318,2025-12-22,SWIGGY INSTAMART,1015.03,Wallet,Food,swiggy instamart,swiggy,0
TXN006319,2025-05-02,RAILWAY PLATFORM TICKET INDIA,1511.59,Debit Card,Travel,railway platform ticket india,railway,4
TXN006320,2025-04-28,Local Train Ticket,5765.05,Net Banking,Travel,local train ticket,local,0
TXN006321,2024-09-20,HOME REPAIR PUNE,9070.16,Credit Card,Other,home repair pune,home,4
TXN006322,2026-01-04,ANNUAL BONUS ONLINE,240711.2,Wallet,Income,annual bonus online,annual,6
TXN006323,2026-05-02,AIIMS Consultation,1775.28,Credit Card,Healthcare,aiims consultation,aiims,5
TXN006324,2025-11-06,Zoo Entry Ticket,2411.49,UPI,Entertainment,zoo entry ticket,zoo,3
TXN006325,2025-02-28,OTHER TRANSACTION #3648,7710.71,Wallet,Other,other transaction,other,4
TXN006326,2025-02-10,PROJECT MATERIALS PUNE,73146.95,Cash,Education,project materials pune,project,0
TXN006327,2024-01-21,RENTAL INCOME ONLINE,228770.01,Wallet,Income,rental income online,rental,6
TXN006328,2026-05-06,Tax Saving Mutual Fund,143956.74,Debit Card,Investment,tax saving mutual fund,tax,2
TXN006329,2024-01-07,UPI APPLE STORE,19011.47,Debit Card,Shopping,upi apple store,apple,6
